코로나에 까다로운 비자조건...하이엔드 인재영입 걸림돌로,5
"학회 갈때마다 대학에 눈도장...""인재유치가 CEO 능력 결정""",5
"이통 '5G 가입' 빨간불...""저가요금제로 연말 공략""",5
"""랜섬웨어 공격에 영업중단""…백화점·아울렛도 덮친 '악마의 협상'",5
소비자 1000원 결제시 현재 구글 몫 0원…인앱결제 시행땐 300원,5
"삼성디스플레이, 4분기 OLED 출하량 1.2억대 '역대 최대 전망'",5
"[기고]5G 1000만 시대, 통과의례식 논란 넘어 미래 지향해야",5
온라인' 지스타 폐막…게이머 수십만명 접속하며 흥행 '선방',5
"삼성디스플레이, 내년 3월 국내 LCD 셧다운…대형 디스플레이 전환 과제",5
“차에서 XX해주는 거에요” 막장들의 장터된 ‘당근마켓’ 수난! [IT선빵!],5
"박영선 장관 “젠트리피케이션·배달 수수료, 프로토콜 경제로 해결하자”",5
"""딥러닝 기술로 폭탄주 로봇부터 마사지 로봇까지""",5
